median.0	median.1	median.2	sd.0	sd.1	sd.2
-3.2591457	-0.646000285888889	0.116766992211427	0.307947068331095	0.167358931191044	0.125468521065594
-3.34358602058824	-0.239108345512323	0.186344947042254	0.472719474495142	0.13119599986926	0.0815081432296085
-0.270017710777778	-0.00478025753488732	0.0328867364977778	0.200255298498004	0.0869039124436923	0.0802505670938048
-4.13101427083333	-0.250279611831897	0.0776324106814308	0.531182289167473	0.0570011468217404	0.0866742808096599
-0.379841973655172	-0.00227775245803746	0.0700344949870642	0.127826313064818	0.0529666379415674	0.0462043097658095
-3.17506173513513	-0.230358866528509	0.248441696960674	0.278686932464438	0.151245524952795	0.0718042956319158
-0.00738674072307692	-0.0180423118415	0.0117995493912868	0.048601125843596	0.064541277801991	0.0660175980385289
-2.85312294633828	-0.176580706321403	0.26827261113125	0.45479100343905	0.23984167187577	0.0624384656707391
-0.136293247782353	0.00410724730067114	0.0340175734274336	0.162202770310638	0.0347421155571083	0.0419493418396136
-0.049377469276	0.00195882911130699	0.0225712360993846	0.069277312125371	0.0517027517540337	0.0487692455848103
-0.187536811714286	-0.0695153470384298	0.0322825784642283	0.197303631443812	0.109595536268577	0.0901040412456969
-0.0540323071202632	-0.0179046432084474	0.0192243609501368	0.0978742538538686	0.0654199169436331	0.0533674788386639
-2.93264787	-0.243515918790698	0.145736391370713	0.182099312140008	0.0813991609810132	0.0578664360261713
-3.31351979166667	-0.207450005778155	0.156475463022026	0.306111458453454	0.222577753586437	0.0666837381840606
-0.108966908406452	0.00460969244625733	0.0182736445851948	0.18255555978518	0.029789868844998	0.0283468743154036
-0.00381429275860656	0.00282305545551096	0.00361935455900641	0.0252227312752218	0.0210987349357214	0.0207408909896275
-0.476028294	-0.0755007564308725	0.19319378170229	0.0709984359187545	0.127889734548833	0.0637137840041375
-3.41026909285714	-0.353507888685145	0.143619506635232	0.296295002035411	0.0924031641288339	0.0816046618546136
-3.125658575	-0.253448549776006	0.135520514157454	0.383155615636669	0.140229762204375	0.0927919939183851
-0.00747421608346853	0.00774178863121094	0.00665390151195652	0.0268000402830618	0.0277931857099426	0.0433026938963829
-0.0274620216595238	-0.00232534069085492	0.00614177595159914	0.103066526754689	0.0301172762981122	0.0267298120390297
-3.46274487619048	-0.332137497195946	0.144887575285343	0.505346665419584	0.0838614451409521	0.124265874133721
-0.0518974874088235	0.0262654580946825	0.0392758538105263	0.080402845783302	0.0446183630655291	0.0577387822175013
-3.33839922352941	-0.298647855153061	0.0859051782457187	0.326803771954172	0.056117414780363	0.048205633419751
-2.8761074	-0.192523994984524	0.113470093891892	0.200431636636465	0.149898453483648	0.0606309529872499
-0.289575099204545	0.0145645195522748	0.196679653864035	0.0693147805265512	0.0471497658364355	0.0623848883881471
-0.247631605615741	0.00842912462449449	0.167664255359426	0.0576124284428836	0.0426825039087353	0.0526659769910874
-0.065141598875	-0.0474743082311905	0.026167265249997	0.0359395142781558	0.0425426758749327	0.0319284881073466
-3.86296466944444	-0.186222986488508	0.123531154866134	0.333763309575854	0.0893799141611292	0.0535307288667365
-2.96241889347826	-0.173498775729183	0.366292141666667	0.46156477580371	0.293852681630618	0.0586701863397635
-0.0972853889653846	-0.0401051202946622	0.033827671352739	0.106651482742034	0.0653218963967876	0.0551879426262495
-0.00291324717619048	0.00068692766428	0.00204515062983002	0.0283259602211383	0.0358041293944032	0.0329232565018056
-0.00415539493959459	-0.00407457180111111	0.00476914252026066	0.0293282158053284	0.0297812996851597	0.025940102729407
-0.00672779099166667	-0.00379224526940828	0.00555743067598755	0.0279921533191144	0.0283059315814198	0.0248798754228908
-3.78668379411765	-0.276571327482993	0.121078184941157	0.49752581436803	0.0613312883155597	0.0613967973783209
-2.73444831429902	-0.149795931090717	0.305403782162791	0.587538917784876	0.15767946055661	0.0824804576618262
-0.0100684423884091	-0.00391088215629739	0.00827705433094281	0.0301253142917738	0.0295054625596858	0.0280948270017661
-3.13383381	-0.318259733697917	0.077107656260708	0.328474313139056	0.078743297098803	0.0849012823269687
-0.2678208325	-0.0133251562753996	0.0418995758135714	0.102695880935614	0.0647146329971525	0.056755540146591
-2.97016968888889	-0.3488974490625	0.173008310055805	0.429279971094107	0.142805106813136	0.0903905455785858
-2.6851127	-0.277139467125	0.123781800074306	0.29168257561203	0.120116722480935	0.0979430980665647
-0.0826597209084906	0.00698365554507692	0.0331005324772727	0.0805116586545672	0.0518818487387261	0.0361824797652077
-2.6695320325	-0.152197542598006	0.342554742758621	1.18520520491435	0.272762081553707	0.0543062629878812
-2.6695320325	-0.152197542598006	0.342554742758621	1.18520520491435	0.272762081553707	0.0543062629878812
-3.23776924285714	-0.470786567608696	0.175153119459864	0.304295786428048	0.164704317705113	0.0973556284184365
-0.431267165238095	-0.0372539193219286	0.101511980886806	0.149744269362019	0.121331666261369	0.0518031944424965
-0.0969307142477273	0.0115549687994986	0.00702399723571429	0.144037639128177	0.0470847326815171	0.0521592174365539
-2.3503174734472	-0.287244778558168	0.233675000618984	0.387042904003267	0.133931572785869	0.0943868149600317
-4.08904776481481	-0.328421086050625	0.169823001224208	0.524172458210355	0.11090415104717	0.0921050923003345
-0.578208576666667	-0.0764311520605667	0.122302335878981	0.0904261046178013	0.106595354341894	0.0701723413526594
-0.578208576666667	-0.0764311520605667	0.122302335878981	0.0904261046178013	0.106595354341894	0.0701723413526594
-0.101296807838356	0.00374581020426829	0.0396560496611111	0.0738389899209585	0.0592003309579498	0.0610370590996345
-0.03427223757	-0.0542140867917391	0.037888438248125	0.0656784885101019	0.0831778779219922	0.0682044095600247
-1.26512121345957	-0.168017740225853	0.101125304022628	0.209851791786232	0.0958063310192348	0.0670108643467872
-3.85987214285714	-0.211592140745342	0.119716721760227	0.4780293361537	0.095586888303461	0.0819364077575976
-0.00656241422777778	0.00160701510408242	-0.00039081691504918	0.0244180714773311	0.0252589804659462	0.0283762480252407
-0.0386364750909091	-0.00307806083778135	0.0115214696666667	0.0368003078134451	0.0356516762165465	0.0329864828147304
-0.133878615625	-0.0425371968772632	0.0344645416027948	0.0715627828879498	0.0500788460912253	0.0431655445784651
-3.6814829962963	-0.222379287417647	0.119172936587258	0.427644960534637	0.0771956696588701	0.0794499094561723
-0.38826548037037	-0.00497056134970238	0.0786770087926829	0.095773694239369	0.0432227033038204	0.0334796441101674
-0.006448003104375	-0.000679965790860825	0.00422400239335484	0.0321173006013245	0.0398986077550463	0.035173823273744
-0.227916210192982	0.0195130406767273	0.0483836204265487	0.133865228581083	0.0627037082246898	0.0508055838379697
-2.12447006	-0.17978339630433	0.0624871861276981	0.380670743363007	0.0785290048320186	0.0668439876995525
-2.730599469	-0.211207284601852	0.0696340176887554	0.910992302423343	0.0814372193448882	0.0757696186090536
-0.256933018737179	-0.017459862825148	0.0712226343485294	0.186952236989375	0.205035738854652	0.115988553898919
-0.115214070419355	0.000879021158219178	0.0568773216987755	0.0829715929974076	0.0506767807165314	0.039099581520038
-2.62109495555556	-0.409991690093137	0.0968706036380299	0.204732830599439	0.189227695131437	0.100505087344914
-0.105722163	-0.00704200502076705	0.0284548629961538	0.0625782387855876	0.0605321439938259	0.0560528088464181
-0.2520470385	-0.0235594774881976	0.0369147536298352	0.113644971425743	0.0604036154555182	0.0490122537905339
-2.0707990371875	-0.400633104591216	0.156234768984043	0.387943656256287	0.197839893077817	0.138851892794356
-3.38956991388889	-0.247128800809204	0.184899248186659	0.387854170860314	0.186363591268807	0.077599166487873
-3.21905604	-0.271661163669937	0.150731532104182	0.30362988043846	0.148766507832621	0.0932548700002124
-0.178176634809524	-0.0625241688678944	0.0365573431717954	0.0873243592351688	0.0712662585118284	0.0660109627542319
-0.23517508056	-0.0470942962628387	0.0372319802545606	0.0802709391594119	0.0455266458075536	0.0497149869990239
-0.0505720140153846	-0.0880765687325	0.0247415511943131	0.200380038648292	0.185914412106494	0.0670274339442506
-3.62589720909091	-0.350557245178344	0.170154134743478	0.347262923732619	0.161315511188514	0.101577889190126
-0.090759715928125	-0.00760048199148649	0.0190488407269324	0.115401536123167	0.040565956598598	0.0360595654031886
-2.70376587777778	-0.143347461397368	0.101429776372795	0.325102338668204	0.104790791504464	0.0705491513880483
-3.45332991851852	-0.209718872804737	0.152711636759389	0.316042792983618	0.127850384146277	0.0844610278803177
-0.241047982410714	-0.00737573231151689	0.0665338588578512	0.110285596835166	0.0495080899486116	0.0344897380500415
-0.032555836165	-0.0130495757381368	-0.00666137209739583	0.0737830553998357	0.0441821779760667	0.0388709838210951
0.00517394649642857	-0.013310509406115	0.00981776293431035	0.0441351441298186	0.0574662588230794	0.0440053886726572
-0.558588769534524	-0.190212878193593	0.207890935583317	0.140648467718676	0.0789842357551878	0.104250312643431
-0.491779008333333	-0.0227511565076972	0.162956148484694	0.229406016690767	0.0747706814155803	0.0871415775167376
-2.82969070869565	-0.501735888842975	0.158868028708472	0.316051186012938	0.159666610060387	0.139129018394477
-0.0244474958625	-0.0286442046516949	0.0253249799696429	0.105262626898364	0.0856831928103898	0.067187704250038
-0.357774424444444	-0.00848405591620219	0.118832637766667	0.137701174027621	0.0797425904341052	0.0903223079007645
-0.213204596125	-0.0876704772995968	0.0476005351421368	0.116008614519534	0.0835689142775199	0.0812302732342256
